name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
kenya,2022-09-01,75.4,57.2,65.9,75.4,57.2,65.9,51.5,62.4,0,0,0,,0,0,19,11.3,72.5,1021.1,88.2,6.3,162.2,14,6,10,2022-09-01T06:30:10,2022-09-01T18:35:26,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-09-02,66.4,57,61.7,66.4,57,61.7,53.4,75,0,0,0,rain,0,0,21.9,13.6,116.2,1022.1,87,6.4,173.3,14.9,7,10,2022-09-02T06:29:49,2022-09-02T18:35:08,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-09-03,73.6,55.6,64.1,73.6,55.6,64.1,52.2,66.6,0,0,0,,0,0,19.9,13.2,157,1022.7,87.7,6.3,167.7,14.5,6,10,2022-09-03T06:29:28,2022-09-03T18:34:51,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-09-04,78.8,55.4,66.1,78.8,55.4,66.1,53.4,67.2,0,0,0,rain,0,0,19.2,11.8,81.7,1022.7,85.2,6.1,213.2,18.4,7,10,2022-09-04T06:29:07,2022-09-04T18:34:33,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-09-05,78.6,57.2,66.5,78.6,57.2,66.5,53.1,63.6,0,0,0,rain,0,0,16.1,13.7,48.7,1023.3,80.9,6.4,242.3,20.8,8,10,2022-09-05T06:28:45,2022-09-05T18:34:15,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-09-06,77.2,57.2,64.5,77.2,57.2,64.5,56.6,77.5,0.433,100,4.17,rain,0,0,15,11,66,1022.7,86,6.3,197.6,17,7,10,2022-09-06T06:28:23,2022-09-06T18:33:57,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-09-07,66.2,59,61.2,66.2,59,61.2,57.8,88.7,0,0,0,rain,0,0,21.5,9.2,132.2,1022.3,93.6,6.1,149.2,13,6,10,2022-09-07T06:28:01,2022-09-07T18:33:38,0.39,Overcast,Cloudy skies throughout the day.,cloudy,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-09-08,66.2,57,60.9,66.2,57,60.9,54.6,80.2,0,0,0,,0,0,17.7,10.9,63.4,1022.2,91.4,6.3,109,9.3,4,10,2022-09-08T06:27:38,2022-09-08T18:33:20,0.43,Overcast,Cloudy skies throughout the day.,cloudy,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-09-09,68,57,62.8,68,57,62.8,51.6,67.4,0,0,0,rain,0,0,19.5,10.9,82.5,1022.3,88.8,6.3,137.6,11.8,6,10,2022-09-09T06:27:16,2022-09-09T18:33:01,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-09-10,75.4,56.9,65.1,75.4,56.9,65.1,50.8,61.7,0,0,0,rain,0,0,19,14.6,92.8,1022.9,81.1,6.3,185.2,16,7,10,2022-09-10T06:26:53,2022-09-10T18:32:42,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-09-11,78.8,59,67.9,78.8,59,67.9,54.9,65.1,0,0,0,rain,0,0,21.9,18.3,101.3,1021.5,84.9,6.3,224.3,19.4,7,10,2022-09-11T06:26:30,2022-09-11T18:32:23,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-09-12,78.8,59,67.7,78.8,59,67.7,54.5,65,0,0,0,rain,0,0,18.6,14.2,126.5,1020.4,88,6.4,249.7,21.7,9,10,2022-09-12T06:26:07,2022-09-12T18:32:04,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-09-13,77.2,55.4,66.4,77.2,55.4,66.4,53.2,64.1,0,0,0,rain,0,0,18.1,17.2,118,1021.4,72.8,6.3,184.1,16,6,10,2022-09-13T06:25:44,2022-09-13T18:31:44,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-09-14,69.8,59,64.8,69.8,59,64.8,51.3,62.3,0,0,0,rain,0,0,21.7,12.7,119.7,1023.4,87.9,6.3,143.5,12.3,5,10,2022-09-14T06:25:20,2022-09-14T18:31:25,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-09-15,73.4,57.2,64,73.4,57.2,64,52.6,67.6,0,0,0,rain,0,0,19.7,15.2,131.3,1023.3,88.7,6.5,139.6,11.9,5,10,2022-09-15T06:24:57,2022-09-15T18:31:06,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-09-16,75.4,59,66,75.4,59,66,51.2,61.9,0,0,0,rain,0,0,18.3,15.4,132.3,1022.7,83,6.4,154.7,13,5,10,2022-09-16T06:24:34,2022-09-16T18:30:46,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-09-17,76.8,59,66,76.8,59,66,53.3,65.6,0,0,0,rain,0,0,21,16.8,85.9,1021.5,83.9,6.3,212.5,18.3,8,10,2022-09-17T06:24:10,2022-09-17T18:30:27,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-09-18,75.2,57.3,64.7,75.2,57.3,64.7,52.1,65.3,0,0,0,rain,0,0,20.8,13.2,88.3,1021.9,85.3,6.4,207.8,17.9,8,10,2022-09-18T06:23:47,2022-09-18T18:30:08,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-09-19,80.8,59.1,68.5,79.7,59.1,68.4,52,59,0,0,0,rain,0,0,22.8,17.1,100.9,1022.1,77.2,6.4,293.4,25.4,10,10,2022-09-19T06:23:23,2022-09-19T18:29:48,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-09-20,80.6,60.8,68.6,79.8,60.8,68.5,54.1,62.9,0,0,0,rain,0,0,24.2,12.2,83.1,1021.6,83.4,6.3,269.3,23.3,9,10,2022-09-20T06:23:00,2022-09-20T18:29:29,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-09-21,80.6,60.6,68.6,79.7,60.6,68.5,51.6,58.4,0,0,0,rain,0,0,23.3,17,80.7,1020.6,64.7,6.4,307.1,26.6,10,10,2022-09-21T06:22:36,2022-09-21T18:29:10,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-09-22,80.6,58.8,67.8,79.9,58.8,67.7,52.4,60.2,0,0,0,rain,0,0,19.5,18.3,113.7,1020.9,71.9,6.3,292,25.1,10,10,2022-09-22T06:22:13,2022-09-22T18:28:51,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-09-23,80.8,59,67.5,79.7,59,67.4,49.9,56.1,0,0,0,,0,0,23.5,16.6,103.5,1021.5,77.5,6.3,297.9,25.9,10,10,2022-09-23T06:21:50,2022-09-23T18:28:32,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-09-24,80.6,56.8,68.3,79.6,56.8,68.1,49.1,53.7,0,0,0,rain,0,0,25.5,12.2,92.7,1021.5,49.7,6.4,269.4,23.2,10,10,2022-09-24T06:21:27,2022-09-24T18:28:13,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-09-25,75.4,57.4,67.4,75.4,57.4,67.4,52,60.2,0,0,0,rain,0,0,23.9,114.1,146.8,1021.3,85.7,6.4,241.2,20.8,9,10,2022-09-25T06:21:04,2022-09-25T18:27:54,0.98,Partially cloudy,Partly cloudy throughout the day.,wind,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-09-26,77.2,58.7,67.3,77.2,58.7,67.3,51.2,59,0,0,0,rain,0,0,24.4,16.1,108.1,1022.2,82.2,6.4,212.9,18.3,7,10,2022-09-26T06:20:41,2022-09-26T18:27:35,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-09-27,78.6,59,68,78.6,59,68,49.2,54.3,0,0,0,,0,0,25.1,19.7,107,1022,60.8,6.7,312.4,27.1,10,10,2022-09-27T06:20:18,2022-09-27T18:27:17,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,remote,HKNW,63740099999,63742099999"
kenya,2022-09-28,80.6,51.6,67.1,79.9,51.6,67,49.4,56.6,0,0,0,,0,0,22.6,16,118.7,1021.2,55.3,6.5,333.1,28.8,10,10,2022-09-28T06:19:56,2022-09-28T18:26:59,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-09-29,79,53.2,67.6,79,53.2,67.6,51.6,60.2,0,0,0,rain,0,0,21,17.2,114.3,1020.6,67.5,6.4,285.5,24.6,10,10,2022-09-29T06:19:34,2022-09-29T18:26:41,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-09-30,78.4,59,67.2,78.4,59,67.2,55,67.2,0,0,0,rain,0,0,20.8,16.7,88,1021,84.7,6.4,244,21,8,10,2022-09-30T06:19:12,2022-09-30T18:26:23,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-01,82.2,59.2,68.5,81.1,59.2,68.3,53.8,62.9,0,0,0,rain,0,0,21.5,22.4,111.8,1021.9,73.1,6.3,270.2,23.2,9,10,2022-10-01T06:18:50,2022-10-01T18:26:06,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-02,82.4,57.2,70,80.7,57.2,69.8,51.9,56.9,0,0,0,rain,0,0,18.1,20.1,100.6,1021,65.8,6.3,258,22.2,9,10,2022-10-02T06:18:28,2022-10-02T18:25:48,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-03,80.6,55.2,66,80.3,55.2,66,54.7,69.9,0,0,0,rain,0,0,19.5,15.2,165.2,1020.5,66.2,6.2,266.9,22.9,9,10,2022-10-03T06:18:07,2022-10-03T18:25:32,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-04,80.6,57,66.6,80.1,57,66.5,53.4,65.2,0,0,0,rain,0,0,22.1,17.4,96.9,1020.7,70.3,6.3,238.4,20.6,8,10,2022-10-04T06:17:46,2022-10-04T18:25:15,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-05,78.8,59,67,78.8,59,67,53.4,63.6,0,0,0,rain,0,0,22.4,22.3,100.8,1022.2,73.8,6.3,267.1,23,10,10,2022-10-05T06:17:26,2022-10-05T18:24:59,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-06,77,59.2,67.2,77,59.2,67.2,54.3,65.5,0,0,0,rain,0,0,23.5,17.3,98.5,1021.7,75.2,6.3,230.6,19.9,8,10,2022-10-06T06:17:06,2022-10-06T18:24:43,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-07,76.9,59.1,67.5,76.9,59.1,67.5,52.6,61.5,0,0,0,rain,0,0,24.4,18.1,108.1,1021,87.1,6.4,286.2,24.7,10,10,2022-10-07T06:16:46,2022-10-07T18:24:28,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-08,77,57,66.2,77,57,66.2,49.2,57.2,0,0,0,rain,0,0,22.8,17.8,134.5,1021.5,78,6.4,237,20.5,7,10,2022-10-08T06:16:26,2022-10-08T18:24:13,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-09,77,59,66.6,77,59,66.6,47.8,52.2,0,0,0,,0,0,22.6,16.3,97.4,1022.5,70.9,6.4,221.5,19.1,8,10,2022-10-09T06:16:07,2022-10-09T18:23:58,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-10,78.8,58.6,67.2,78.8,58.6,67.2,48.8,54.7,0,0,0,rain,0,0,22.1,17,80.4,1023.2,71.2,6.3,248.6,21.4,9,10,2022-10-10T06:15:49,2022-10-10T18:23:44,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-11,79,57.2,66.9,79,57.2,66.9,48.1,53.5,0,0,0,,0,0,24.2,11.9,79.9,1022.6,57,6.4,285.3,24.6,10,10,2022-10-11T06:15:31,2022-10-11T18:23:30,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-12,80.8,53.4,67,79.3,53.4,66.8,46.2,50.9,0,0,0,,0,0,19,16.4,100,1022.1,24.7,6.4,305.1,26.3,10,10,2022-10-12T06:15:13,2022-10-12T18:23:17,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-13,80.6,53.2,67.8,79.6,53.2,67.7,46.9,49.5,0,0,0,,0,0,21.3,18.1,88.6,1021.6,34.7,6.3,279.2,23.8,10,10,2022-10-13T06:14:56,2022-10-13T18:23:05,0.61,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-14,80.6,56.8,67.9,79.7,56.8,67.9,49.1,53.8,0,0,0,rain,0,0,23.7,22.5,82.2,1020.9,50.6,6.4,305.2,26.3,10,10,2022-10-14T06:14:39,2022-10-14T18:22:52,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-15,79,56.9,67.7,79,56.9,67.7,49.5,54.3,0,0,0,rain,0,0,22.6,22.5,78.2,1020,66.2,6.4,273.2,23.7,10,10,2022-10-15T06:14:23,2022-10-15T18:22:41,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-16,78.8,58.8,69.1,78.8,58.8,69.1,51.7,56.4,0,0,0,rain,0,0,24.2,23,86,1021.2,84,6.3,221.4,19.1,8,10,2022-10-16T06:14:08,2022-10-16T18:22:30,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-17,82.4,60.7,70.2,80.7,60.7,70,52.5,57.3,0.004,100,4.17,rain,0,0,22.4,24.2,88.2,1022.2,79.3,7,265.3,22.7,10,10,2022-10-17T06:13:53,2022-10-17T18:22:19,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HKJK,remote,HKNW,63740099999,63742099999"
kenya,2022-10-18,80.6,61.4,68.8,79.6,61.4,68.8,53.6,61.5,0,0,0,rain,0,0,23.7,19.3,86.5,1022.8,82,6.4,233.6,20.1,8,10,2022-10-18T06:13:39,2022-10-18T18:22:10,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-19,78.8,60.4,68,78.8,60.4,68,52.7,61,0,0,0,rain,0,0,25.3,19.7,82.8,1022.1,75.2,6.5,267.2,23,9,10,2022-10-19T06:13:25,2022-10-19T18:22:00,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-20,80.4,59,67.9,79.6,59,67.9,52.3,60.3,0,0,0,rain,0,0,25.3,17.2,98,1021.3,65.9,6.3,260,22.4,9,10,2022-10-20T06:13:12,2022-10-20T18:21:52,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-21,80.6,60.7,68.7,79.2,60.7,68.7,50.4,55.6,0,0,0,,0,0,25.3,17.2,90,1021.9,72.4,6.5,320.1,27.6,10,10,2022-10-21T06:13:00,2022-10-21T18:21:44,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-22,82.4,57.2,68.7,80.3,57.2,68.6,48.8,53.2,0,0,0,,0,0,26.2,16.8,86.7,1022.5,65,6.3,333.9,28.9,10,10,2022-10-22T06:12:48,2022-10-22T18:21:36,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-23,80.6,61.9,70.5,79.7,61.9,70.4,50.5,51.7,0,0,0,rain,0,0,26.4,18.9,84.4,1023.6,69.8,6.4,283,24.5,9,10,2022-10-23T06:12:37,2022-10-23T18:21:30,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-24,84,62.2,71.9,81.6,62.2,71.5,51.2,52.6,0,0,0,rain,0,0,27.1,14.5,88.1,1021.7,49.9,6.4,314.8,27.2,10,10,2022-10-24T06:12:26,2022-10-24T18:21:24,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-25,82.4,62.4,72,80.5,62.4,71.6,50.2,50.4,0,0,0,,0,0,23.9,17.7,89,1021.2,57.2,6.4,307.2,26.7,10,10,2022-10-25T06:12:17,2022-10-25T18:21:19,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-26,82.4,62.2,71.3,80.8,62.2,71.1,52.9,55.1,0,0,0,rain,0,0,25.3,18.2,77.9,1021.3,71.1,6.4,306.7,26.6,10,10,2022-10-26T06:12:08,2022-10-26T18:21:14,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-27,82.2,64,71,80.7,64,70.9,53.6,57.3,0,0,0,rain,0,0,24.4,18.4,83.2,1021.8,67.7,6.4,282.2,24.3,10,10,2022-10-27T06:12:00,2022-10-27T18:21:11,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-28,82.4,60.8,72,80.6,60.8,71.6,52.3,54.2,0.024,100,20.83,rain,0,0,22.8,23,90.8,1020.9,60.5,6.3,272.8,23.6,9,10,2022-10-28T06:11:52,2022-10-28T18:21:08,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-29,82.4,62.6,71.3,80.5,62.6,71.1,52,54.3,0,0,0,,0,0,25.1,16.1,82.8,1019.8,65.1,6.3,279.8,24.1,10,10,2022-10-29T06:11:46,2022-10-29T18:21:05,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-30,80.6,62.2,70.3,79.6,62.2,70.2,51.3,54.3,0,0,0,,0,0,25.7,17.2,79.6,1020.3,66.2,6.3,318.7,27.4,10,10,2022-10-30T06:11:40,2022-10-30T18:21:04,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-10-31,78.8,60.8,70,78.8,60.8,70,52.6,56.7,0,0,0,rain,0,0,25.3,15,81.2,1020.6,69.5,6.4,234.4,20.3,8,10,2022-10-31T06:11:35,2022-10-31T18:21:03,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-11-01,73,62.6,65.7,73,62.6,65.7,57.4,75.3,0,0,0,rain,0,0,27.3,11.7,70.4,1021.7,86.8,6.4,204.9,17.8,7,10,2022-11-01T06:11:31,2022-11-01T18:21:03,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-11-02,73.6,60.6,65.8,73.6,60.6,65.8,57.9,77.2,0.008,100,4.17,rain,0,0,25.3,17.8,74.8,1021.6,90,6.7,214.9,18.6,8,10,2022-11-02T06:11:28,2022-11-02T18:21:04,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKJK,remote,HKNW,63740099999,63742099999"
kenya,2022-11-03,73.7,60.5,66,73.7,60.5,66,55.9,71.3,0.052,100,45.83,rain,0,0,25.7,11,75.2,1015.8,99.1,11.9,190,16.5,7,10,2022-11-03T06:11:25,2022-11-03T18:21:06,0.32,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
kenya,2022-11-04,77.6,59.3,68.5,77.6,59.3,68.5,54.1,62,0.004,100,4.17,rain,0,0,25.5,13.9,75.3,1017,87,11.9,256.9,22.2,9,10,2022-11-04T06:11:23,2022-11-04T18:21:08,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKJK,remote,HKNW,63740099999,63742099999"
kenya,2022-11-05,79,62.6,69.3,79,62.6,69.3,56,65.5,0,0,0,rain,0,0,26.4,20,65.3,1021,68.8,6.6,251,21.5,9,10,2022-11-05T06:11:23,2022-11-05T18:21:12,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-11-06,77.4,62.6,68.2,77.4,62.6,68.2,57,69.9,0,0,0,rain,0,0,27.7,19.8,58.6,1022.2,74,6.4,224.6,19.2,8,10,2022-11-06T06:11:23,2022-11-06T18:21:16,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-11-07,80.4,62.6,68.4,79.8,62.6,68.4,56.9,69.6,0,0,0,rain,0,0,26.8,20.1,74.8,1022.3,69.6,6.3,242.6,21.1,9,10,2022-11-07T06:11:24,2022-11-07T18:21:21,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-11-08,78.8,62.4,69.3,78.8,62.4,69.3,54.3,61.8,0,0,0,rain,0,0,25.3,20.4,84,1022.1,67.5,6.4,240.9,20.8,9,10,2022-11-08T06:11:25,2022-11-08T18:21:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-11-09,80.4,60.7,69.8,79.5,60.7,69.7,53.4,59.3,0,0,0,rain,0,0,25.9,17,78.6,1021.2,75.2,6.5,283,24.3,10,10,2022-11-09T06:11:28,2022-11-09T18:21:33,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-11-10,80.5,64.1,70.6,79.9,64.1,70.6,54.3,58.6,0,0,0,rain,0,0,26.6,23.2,77.1,1020.8,82,6.4,242.5,21,9,10,2022-11-10T06:11:32,2022-11-10T18:21:41,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-11-11,77,62.6,68,77,62.6,68,57.3,70.4,0,0,0,rain,0,0,28.9,20.4,66.7,1021.3,83.4,6.4,211.9,18.4,8,10,2022-11-11T06:11:36,2022-11-11T18:21:49,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-11-12,73,62.4,66.4,73,62.4,66.4,57.5,74,0,0,0,rain,0,0,26.8,16.8,60.7,1022.4,83.3,6.5,218.3,18.8,8,10,2022-11-12T06:11:41,2022-11-12T18:21:58,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-11-13,77,62.4,68,77,62.4,68,56.4,68.2,0,0,0,rain,0,0,21,16.2,60.8,1021.7,88.6,6.4,152.6,13.1,6,10,2022-11-13T06:11:48,2022-11-13T18:22:09,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-11-14,75,59.2,65.6,75,59.2,65.6,58.3,78.6,0,0,0,rain,0,0,21.3,13.7,58.4,1021.7,88.8,6.3,143,12.4,6,10,2022-11-14T06:11:55,2022-11-14T18:22:19,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-11-15,73.6,60,65.7,73.6,60,65.7,59,80.1,0.004,100,4.17,rain,0,0,26.4,17.1,69.5,1021.5,88.9,6.2,201.1,17.3,8,10,2022-11-15T06:12:03,2022-11-15T18:22:31,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-11-16,71.7,61.2,65.3,71.7,61.2,65.3,58.8,80.3,0,0,0,rain,0,0,22.1,15.7,65.2,1020.9,89,6.2,193.5,16.7,7,10,2022-11-16T06:12:12,2022-11-16T18:22:44,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-11-17,69.8,59,63.3,69.8,59,63.3,58.2,84.3,0.113,100,16.67,rain,0,0,14.1,11.2,66.3,1020.7,91,6.1,76.9,6.4,3,10,2022-11-17T06:12:21,2022-11-17T18:22:57,0.79,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"HKJK,remote,HKNW,63740099999,63742099999"
kenya,2022-11-18,77,59,67.1,77,59,67.1,56,70.5,0,0,0,rain,0,0,21.9,17.2,63.1,1020.7,79.8,6.4,169.5,14.5,6,10,2022-11-18T06:12:32,2022-11-18T18:23:11,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
kenya,2022-11-19,75.7,60.8,66.7,75.7,60.8,66.7,58.2,76.2,0,0,0,rain,0,0,23.7,19.3,75.3,1020.9,82.8,6.3,233.4,20.1,8,10,2022-11-19T06:12:43,2022-11-19T18:23:26,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,HKNW,63740099999,63742099999"
